video_name,frame_number,timestamp_ms,valid_deteccion,sphere_center_x,sphere_center_y,sphere_center_z,pupil_center_x,pupil_center_y,gaze_x,gaze_y,gaze_z,ellipse_width,ellipse_height,ellipse_angle
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,350,11666.667,True,342.000,201.000,0.000,466.000,291.000,0.502482,-0.469286,0.726142,42.065,80.514,16.916
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,351,11700.000,True,342.000,201.000,0.000,466.000,290.000,0.501605,-0.464803,0.729624,42.181,78.476,17.718
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,352,11733.333,True,342.000,201.000,0.000,466.000,290.000,0.501605,-0.464803,0.729624,40.523,80.088,18.037
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,353,11766.667,True,342.000,201.000,0.000,467.000,290.000,0.506737,-0.465127,0.725861,41.013,78.887,18.649
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,354,11800.000,True,342.000,201.000,0.000,467.000,291.000,0.507632,-0.469622,0.722333,41.485,80.624,17.759
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,355,11833.333,True,342.000,201.000,0.000,467.000,291.000,0.507632,-0.469622,0.722333,40.189,77.943,20.097
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,356,11866.667,True,342.000,201.000,0.000,467.000,291.000,0.507632,-0.469622,0.722333,40.862,80.363,18.556
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,357,11900.000,True,342.000,201.000,0.000,467.000,291.000,0.507632,-0.469622,0.722333,39.981,80.844,18.282
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,358,11933.333,True,342.000,201.000,0.000,467.000,291.000,0.507632,-0.469622,0.722333,40.718,81.683,17.325
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,359,11966.667,True,342.000,201.000,0.000,467.000,291.000,0.507632,-0.469622,0.722333,41.584,78.549,18.517
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,360,12000.000,True,342.000,201.000,0.000,467.000,291.000,0.507632,-0.469622,0.722333,41.139,79.583,18.552
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,361,12033.333,True,342.000,201.000,0.000,467.000,291.000,0.507632,-0.469622,0.722333,41.445,80.970,18.140
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,362,12066.667,True,342.000,201.000,0.000,467.000,291.000,0.507632,-0.469622,0.722333,41.292,81.844,17.059
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,363,12100.000,True,342.000,201.000,0.000,467.000,291.000,0.507632,-0.469622,0.722333,41.293,80.212,18.499
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,364,12133.333,True,342.000,200.000,0.000,467.000,291.000,0.509067,-0.476682,0.716676,42.065,80.126,19.337
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,365,12166.667,True,342.000,200.000,0.000,467.000,291.000,0.509067,-0.476682,0.716676,41.910,79.635,17.429
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,366,12200.000,True,342.000,200.000,0.000,467.000,291.000,0.509067,-0.476682,0.716676,41.588,80.238,17.634
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,367,12233.333,True,342.000,200.000,0.000,467.000,292.000,0.510008,-0.481214,0.712969,41.583,80.302,18.115
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,368,12266.667,True,342.000,200.000,0.000,467.000,292.000,0.510008,-0.481214,0.712969,41.265,82.190,18.314
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,369,12300.000,True,342.000,200.000,0.000,467.000,292.000,0.510008,-0.481214,0.712969,40.471,80.908,16.245
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,370,12333.333,True,342.000,200.000,0.000,467.000,292.000,0.510008,-0.481214,0.712969,40.838,81.178,16.838
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,371,12366.667,True,342.000,200.000,0.000,467.000,292.000,0.510008,-0.481214,0.712969,41.160,81.186,18.164
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,372,12400.000,True,342.000,200.000,0.000,467.000,292.000,0.510008,-0.481214,0.712969,42.408,81.216,18.540
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,373,12433.333,True,342.000,200.000,0.000,466.000,292.000,0.504813,-0.480862,0.716893,42.506,79.685,17.898
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,374,12466.667,True,341.000,200.000,0.000,466.000,292.000,0.510894,-0.481275,0.712293,42.235,78.605,19.089
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,375,12500.000,True,341.000,200.000,0.000,458.000,287.000,0.466441,-0.456563,0.757617,45.145,74.886,26.725
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,376,12533.333,True,341.000,200.000,0.000,449.000,281.000,0.419865,-0.428796,0.799904,47.305,76.890,21.833
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,377,12566.667,True,341.000,200.000,0.000,440.000,275.000,0.376170,-0.402363,0.834626,47.448,75.623,24.368
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,378,12600.000,True,341.000,200.000,0.000,432.000,270.000,0.339289,-0.381066,0.860042,48.523,77.565,21.714
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,379,12633.333,True,341.000,200.000,0.000,423.000,264.000,0.299256,-0.356313,0.885148,48.102,77.370,23.034
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,380,12666.667,True,341.000,200.000,0.000,423.000,264.000,0.299256,-0.356313,0.885148,47.501,78.628,24.456
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,381,12700.000,True,341.000,200.000,0.000,423.000,264.000,0.299256,-0.356313,0.885148,48.425,76.522,23.200
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,382,12733.333,True,341.000,200.000,0.000,423.000,264.000,0.299256,-0.356313,0.885148,48.891,77.310,24.474
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,383,12766.667,True,341.000,200.000,0.000,423.000,265.000,0.299561,-0.360296,0.883431,48.149,77.236,24.834
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,384,12800.000,True,341.000,200.000,0.000,423.000,265.000,0.299561,-0.360296,0.883431,48.076,77.054,25.395
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,385,12833.333,True,341.000,200.000,0.000,424.000,265.000,0.303733,-0.360359,0.881979,48.166,76.717,23.273
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,386,12866.667,True,341.000,200.000,0.000,424.000,265.000,0.303733,-0.360359,0.881979,47.726,77.337,25.643
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,387,12900.000,True,341.000,200.000,0.000,424.000,265.000,0.303733,-0.360359,0.881979,46.766,76.317,24.949
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,388,12933.333,True,341.000,200.000,0.000,425.000,265.000,0.307916,-0.360423,0.880502,46.564,76.965,25.172
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,389,12966.667,True,341.000,200.000,0.000,425.000,265.000,0.307916,-0.360423,0.880502,45.550,75.283,25.563
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,390,13000.000,True,341.000,200.000,0.000,425.000,265.000,0.307916,-0.360423,0.880502,46.199,75.963,24.565
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,391,13033.333,True,341.000,200.000,0.000,425.000,265.000,0.307916,-0.360423,0.880502,45.519,75.112,23.502
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,392,13066.667,True,341.000,200.000,0.000,425.000,264.000,0.307602,-0.356434,0.882234,45.814,76.607,25.468
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,393,13100.000,True,341.000,200.000,0.000,425.000,265.000,0.307916,-0.360423,0.880502,45.126,73.248,25.486
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,394,13133.333,True,341.000,200.000,0.000,425.000,265.000,0.307916,-0.360423,0.880502,45.360,75.465,25.569
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,395,13166.667,True,341.000,200.000,0.000,425.000,265.000,0.307916,-0.360423,0.880502,44.908,74.433,26.505
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,396,13200.000,True,341.000,200.000,0.000,425.000,265.000,0.307916,-0.360423,0.880502,44.796,73.708,27.084
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,397,13233.333,True,341.000,200.000,0.000,425.000,265.000,0.307916,-0.360423,0.880502,44.826,73.560,27.297
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,398,13266.667,True,341.000,200.000,0.000,425.000,264.000,0.307602,-0.356434,0.882234,44.238,73.640,24.406
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,399,13300.000,True,341.000,200.000,0.000,425.000,264.000,0.307602,-0.356434,0.882234,45.619,72.473,24.145
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,400,13333.333,True,341.000,200.000,0.000,425.000,264.000,0.307602,-0.356434,0.882234,45.451,74.155,24.998
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,401,13366.667,True,341.000,200.000,0.000,425.000,264.000,0.307602,-0.356434,0.882234,44.093,72.303,23.565
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,402,13400.000,True,341.000,200.000,0.000,425.000,263.000,0.307293,-0.352452,0.883939,44.707,72.950,22.708
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,403,13433.333,True,341.000,200.000,0.000,425.000,263.000,0.307293,-0.352452,0.883939,44.962,71.342,25.948
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,404,13466.667,True,341.000,200.000,0.000,425.000,263.000,0.307293,-0.352452,0.883939,44.374,73.566,23.862
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,405,13500.000,True,341.000,200.000,0.000,425.000,263.000,0.307293,-0.352452,0.883939,43.783,74.888,24.192
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,406,13533.333,True,341.000,200.000,0.000,426.000,263.000,0.311476,-0.352511,0.882450,45.246,73.440,23.054
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,407,13566.667,True,341.000,200.000,0.000,426.000,263.000,0.311476,-0.352511,0.882450,44.555,72.363,25.068
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,408,13600.000,True,340.000,200.000,0.000,426.000,263.000,0.316747,-0.352587,0.880542,45.503,73.050,24.265
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,409,13633.333,True,340.000,200.000,0.000,425.000,263.000,0.312555,-0.352527,0.882063,45.095,72.151,26.405
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,410,13666.667,True,340.000,200.000,0.000,425.000,264.000,0.312865,-0.356512,0.880349,45.320,72.648,25.783
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,411,13700.000,True,340.000,200.000,0.000,424.000,264.000,0.308678,-0.356450,0.881851,45.079,72.594,26.397
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,412,13733.333,True,340.000,200.000,0.000,424.000,264.000,0.308678,-0.356450,0.881851,46.047,73.493,25.656
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,413,13766.667,True,340.000,200.000,0.000,424.000,264.000,0.308678,-0.356450,0.881851,45.173,73.554,27.754
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,414,13800.000,True,340.000,200.000,0.000,424.000,264.000,0.308678,-0.356450,0.881851,45.294,75.047,26.365
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,415,13833.333,True,340.000,200.000,0.000,424.000,264.000,0.308678,-0.356450,0.881851,46.343,74.050,25.404
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,416,13866.667,True,340.000,200.000,0.000,424.000,264.000,0.308678,-0.356450,0.881851,46.641,74.422,25.438
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,417,13900.000,True,340.000,200.000,0.000,424.000,265.000,0.308989,-0.360439,0.880119,47.431,73.717,26.415
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,418,13933.333,True,340.000,200.000,0.000,424.000,265.000,0.308989,-0.360439,0.880119,47.335,74.934,25.151
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,419,13966.667,True,340.000,200.000,0.000,424.000,265.000,0.308989,-0.360439,0.880119,48.210,72.390,25.483
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,420,14000.000,True,340.000,200.000,0.000,424.000,265.000,0.308989,-0.360439,0.880119,47.495,74.265,25.212
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,421,14033.333,True,340.000,200.000,0.000,424.000,264.000,0.308678,-0.356450,0.881851,46.316,79.744,25.130
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,422,14066.667,True,340.000,200.000,0.000,421.000,262.000,0.295593,-0.348328,0.889546,40.632,69.589,27.019
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,423,14100.000,True,340.000,200.000,0.000,414.000,258.000,0.265782,-0.332244,0.904972,48.900,74.331,16.979
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,424,14133.333,True,340.000,200.000,0.000,408.000,253.000,0.240407,-0.312557,0.918974,48.750,73.189,16.610
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,425,14166.667,True,340.000,200.000,0.000,401.000,249.000,0.211756,-0.296966,0.931112,49.099,73.331,14.409
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,426,14200.000,True,340.000,200.000,0.000,389.000,244.000,0.163961,-0.277712,0.946569,41.910,52.706,109.117
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,427,14233.333,True,340.000,200.000,0.000,380.000,239.000,0.128619,-0.258716,0.957352,45.897,83.692,173.066
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,428,14266.667,True,340.000,200.000,0.000,375.000,237.000,0.109279,-0.251170,0.961754,49.922,60.007,175.949
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,429,14300.000,True,340.000,200.000,0.000,371.000,235.000,0.093860,-0.243647,0.965312,47.861,81.781,170.365
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,430,14333.333,True,340.000,200.000,0.000,367.000,233.000,0.078516,-0.236145,0.968541,50.880,79.874,177.865
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,431,14366.667,True,340.000,200.000,0.000,369.000,232.000,0.086022,-0.232384,0.968813,51.955,80.071,179.624
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,432,14400.000,True,340.000,200.000,0.000,371.000,234.000,0.093776,-0.239887,0.966261,52.284,78.998,2.260
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,433,14433.333,True,340.000,200.000,0.000,373.000,234.000,0.101384,-0.239879,0.965494,52.754,79.250,8.075
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,434,14466.667,True,340.000,200.000,0.000,375.000,235.000,0.109094,-0.243634,0.963712,51.068,83.435,5.935
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,435,14500.000,True,340.000,200.000,0.000,375.000,235.000,0.109094,-0.243634,0.963712,52.677,83.115,5.306
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,436,14533.333,True,340.000,200.000,0.000,376.000,235.000,0.112909,-0.243630,0.963274,53.652,80.140,7.821
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,437,14566.667,True,340.000,200.000,0.000,376.000,235.000,0.112909,-0.243630,0.963274,54.097,79.483,4.221
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,438,14600.000,True,340.000,200.000,0.000,376.000,235.000,0.112909,-0.243630,0.963274,52.297,81.164,4.558
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,439,14633.333,True,340.000,200.000,0.000,376.000,235.000,0.112909,-0.243630,0.963274,52.418,81.340,7.101
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,440,14666.667,True,340.000,200.000,0.000,376.000,236.000,0.113003,-0.247397,0.962302,53.124,81.075,5.576
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,441,14700.000,True,340.000,200.000,0.000,376.000,236.000,0.113003,-0.247397,0.962302,52.704,78.090,10.382
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,442,14733.333,True,340.000,200.000,0.000,377.000,236.000,0.116824,-0.247394,0.961846,52.404,79.245,10.693
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,443,14766.667,True,340.000,200.000,0.000,377.000,236.000,0.116824,-0.247394,0.961846,53.289,78.956,9.140
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,444,14800.000,True,340.000,200.000,0.000,377.000,236.000,0.116824,-0.247394,0.961846,52.258,78.602,6.521
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,445,14833.333,True,340.000,200.000,0.000,377.000,236.000,0.116824,-0.247394,0.961846,50.402,80.231,9.425
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,446,14866.667,True,340.000,200.000,0.000,377.000,236.000,0.116824,-0.247394,0.961846,52.063,76.869,10.193
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,447,14900.000,True,340.000,200.000,0.000,377.000,236.000,0.116824,-0.247394,0.961846,50.148,79.251,16.270
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,448,14933.333,True,340.000,200.000,0.000,377.000,237.000,0.116921,-0.251165,0.960857,49.777,78.079,10.838
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,449,14966.667,True,339.000,200.000,0.000,377.000,237.000,0.121904,-0.251162,0.960238,50.055,79.005,14.382
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,450,15000.000,True,339.000,200.000,0.000,377.000,237.000,0.121904,-0.251162,0.960238,49.281,80.132,14.450
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,451,15033.333,True,339.000,200.000,0.000,377.000,237.000,0.121904,-0.251162,0.960238,50.151,77.253,14.462
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,452,15066.667,True,339.000,200.000,0.000,377.000,237.000,0.121904,-0.251162,0.960238,48.879,78.117,16.491
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,453,15100.000,True,339.000,200.000,0.000,377.000,237.000,0.121904,-0.251162,0.960238,50.263,77.569,14.314
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,454,15133.333,True,339.000,200.000,0.000,377.000,237.000,0.121904,-0.251162,0.960238,53.447,76.943,10.977
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,455,15166.667,True,339.000,200.000,0.000,377.000,237.000,0.121904,-0.251162,0.960238,51.478,77.683,8.875
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,456,15200.000,True,339.000,200.000,0.000,377.000,236.000,0.121806,-0.247390,0.961229,51.750,79.061,8.255
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,457,15233.333,True,339.000,200.000,0.000,377.000,236.000,0.121806,-0.247390,0.961229,52.421,75.456,10.771
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,458,15266.667,True,339.000,200.000,0.000,377.000,236.000,0.121806,-0.247390,0.961229,52.183,80.069,12.818
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,459,15300.000,True,339.000,200.000,0.000,377.000,236.000,0.121806,-0.247390,0.961229,52.569,82.166,5.697
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,460,15333.333,True,339.000,200.000,0.000,377.000,236.000,0.121806,-0.247390,0.961229,53.193,83.559,6.783
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,461,15366.667,True,339.000,200.000,0.000,377.000,236.000,0.121806,-0.247390,0.961229,53.492,83.416,4.832
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,462,15400.000,True,339.000,200.000,0.000,377.000,235.000,0.121710,-0.243621,0.962204,52.414,83.799,6.986
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,463,15433.333,True,339.000,200.000,0.000,377.000,235.000,0.121710,-0.243621,0.962204,53.308,83.823,5.905
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,464,15466.667,True,339.000,200.000,0.000,378.000,235.000,0.125535,-0.243616,0.961713,53.270,84.549,5.874
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,465,15500.000,True,339.000,200.000,0.000,378.000,235.000,0.125535,-0.243616,0.961713,53.663,85.425,7.928
grabacion_experimento_ESP32CAM_4_ROI_640x480.mp4,466,15533.333,True,339.000,200.000,0.000,378.000,235.000,0.125535,-0.243616,0.961713,55.038,85.093,7.474
