video_name,frame_number,timestamp_ms,valid_deteccion,sphere_center_x,sphere_center_y,sphere_center_z,pupil_center_x,pupil_center_y,darkest_pixel_x,darkest_pixel_y,gaze_x,gaze_y,gaze_z,ellipse_width,ellipse_height,ellipse_angle,contour_area
grabacion_experimento_ESP32CAM_1_ROI_640x480.mp4,1,33.333,True,320.000,240.000,0.000,378.000,241.000,370,257,0.217618,-0.003752,0.976027,70.079,82.648,4.751,3959.0
grabacion_experimento_ESP32CAM_1_ROI_640x480.mp4,2,66.667,True,320.000,240.000,0.000,377.000,240.000,359,249,0.213782,0.000000,0.976881,72.072,81.130,6.295,3997.0
grabacion_experimento_ESP32CAM_1_ROI_640x480.mp4,3,100.000,True,320.000,240.000,0.000,377.000,240.000,370,257,0.213782,0.000000,0.976881,70.286,80.032,8.167,3959.0
grabacion_experimento_ESP32CAM_1_ROI_640x480.mp4,4,133.333,True,351.000,239.000,0.000,376.000,239.000,369,260,0.055368,-0.002849,0.998462,70.864,88.147,176.436,4569.0
grabacion_experimento_ESP32CAM_1_ROI_640x480.mp4,5,166.667,True,355.000,238.000,0.000,376.000,238.000,370,257,0.035594,-0.005701,0.999350,67.774,87.832,178.817,4510.0
grabacion_experimento_ESP32CAM_1_ROI_640x480.mp4,6,200.000,True,354.000,238.000,0.000,374.000,236.000,353,215,0.033083,0.001721,0.999451,68.664,90.960,177.508,4704.5
grabacion_experimento_ESP32CAM_1_ROI_640x480.mp4,7,233.333,True,354.000,237.000,0.000,373.000,234.000,355,213,0.029361,0.002581,0.999566,70.048,90.696,177.928,4739.5
grabacion_experimento_ESP32CAM_1_ROI_640x480.mp4,8,266.667,True,354.000,237.000,0.000,371.000,232.000,363,253,0.021926,0.010002,0.999710,70.606,92.877,177.444,4856.5
grabacion_experimento_ESP32CAM_1_ROI_640x480.mp4,9,300.000,True,354.000,237.000,0.000,370.000,231.000,354,213,0.018212,0.013713,0.999740,70.380,91.463,178.772,4799.0
grabacion_experimento_ESP32CAM_1_ROI_640x480.mp4,10,333.333,True,353.000,237.000,0.000,368.000,229.000,356,211,0.015719,0.021136,0.999653,71.988,93.011,179.330,4904.5
grabacion_experimento_ESP32CAM_1_ROI_640x480.mp4,11,366.667,True,352.000,236.000,0.000,368.000,229.000,356,211,0.020638,0.014573,0.999681,70.950,92.429,178.442,4872.0
grabacion_experimento_ESP32CAM_1_ROI_640x480.mp4,12,400.000,True,352.000,236.000,0.000,368.000,229.000,354,213,0.020638,0.014573,0.999681,70.833,93.518,0.131,4930.5
grabacion_experimento_ESP32CAM_1_ROI_640x480.mp4,13,433.333,False,351.000,236.000,,,,,,,,,,,,
grabacion_experimento_ESP32CAM_1_ROI_640x480.mp4,14,466.667,True,351.000,236.000,0.000,370.000,228.000,362,242,0.033017,0.018293,0.999287,73.963,94.962,80.905,4253.5
grabacion_experimento_ESP32CAM_1_ROI_640x480.mp4,15,500.000,True,350.000,236.000,0.000,371.000,224.000,360,245,0.041713,0.033160,0.998579,78.379,121.382,2.738,6518.0
grabacion_experimento_ESP32CAM_1_ROI_640x480.mp4,16,533.333,True,350.000,236.000,0.000,371.000,223.000,360,247,0.041724,0.036877,0.998448,69.512,96.223,2.820,5076.0
grabacion_experimento_ESP32CAM_1_ROI_640x480.mp4,17,566.667,True,350.000,236.000,0.000,370.000,222.000,358,249,0.038010,0.040590,0.998453,70.121,94.480,1.380,5007.0
grabacion_experimento_ESP32CAM_1_ROI_640x480.mp4,18,600.000,True,349.000,236.000,0.000,369.000,222.000,364,243,0.039223,0.040591,0.998406,70.410,96.778,2.122,5180.5
grabacion_experimento_ESP32CAM_1_ROI_640x480.mp4,19,633.333,True,349.000,235.000,0.000,367.000,223.000,360,241,0.031745,0.030297,0.999037,68.545,98.235,0.469,5126.5
grabacion_experimento_ESP32CAM_1_ROI_640x480.mp4,20,666.667,True,349.000,235.000,0.000,365.000,227.000,360,240,0.024278,0.015435,0.999586,69.415,100.469,1.173,5310.0
grabacion_experimento_ESP32CAM_1_ROI_640x480.mp4,21,700.000,True,349.000,235.000,0.000,364.000,227.000,363,250,0.020560,0.015434,0.999669,68.449,94.970,179.436,4903.5
grabacion_experimento_ESP32CAM_1_ROI_640x480.mp4,22,733.333,True,349.000,235.000,0.000,363.000,228.000,361,240,0.016840,0.011720,0.999790,67.736,90.184,175.988,4605.5
grabacion_experimento_ESP32CAM_1_ROI_640x480.mp4,23,766.667,True,349.000,235.000,0.000,363.000,228.000,362,242,0.016840,0.011720,0.999790,66.897,89.824,176.183,4532.5
grabacion_experimento_ESP32CAM_1_ROI_640x480.mp4,24,800.000,True,350.000,235.000,0.000,363.000,228.000,359,257,0.011913,0.011718,0.999860,66.656,88.705,177.155,4468.5
grabacion_experimento_ESP32CAM_1_ROI_640x480.mp4,25,833.333,True,350.000,235.000,0.000,363.000,229.000,372,232,0.011910,0.008007,0.999897,62.248,83.817,170.872,3634.5
grabacion_experimento_ESP32CAM_1_ROI_640x480.mp4,26,866.667,True,350.000,235.000,0.000,363.000,230.000,373,230,0.011908,0.004296,0.999920,63.958,83.765,169.587,3722.5
grabacion_experimento_ESP32CAM_1_ROI_640x480.mp4,27,900.000,True,350.000,235.000,0.000,363.000,230.000,360,242,0.011908,0.004296,0.999920,63.693,85.401,172.115,3807.0
grabacion_experimento_ESP32CAM_1_ROI_640x480.mp4,28,933.333,True,351.000,234.000,0.000,363.000,230.000,360,242,0.006982,-0.002268,0.999973,63.802,86.644,171.421,3849.0
grabacion_experimento_ESP32CAM_1_ROI_640x480.mp4,29,966.667,True,351.000,234.000,0.000,363.000,229.000,360,241,0.006982,0.001443,0.999975,67.905,92.548,178.875,4718.0
grabacion_experimento_ESP32CAM_1_ROI_640x480.mp4,30,1000.000,False,351.000,234.000,,,,,,,,,,,,
grabacion_experimento_ESP32CAM_1_ROI_640x480.mp4,31,1033.333,True,351.000,234.000,0.000,363.000,232.000,354,246,0.006986,-0.009689,0.999929,45.281,92.560,102.213,2836.5
grabacion_experimento_ESP32CAM_1_ROI_640x480.mp4,32,1066.667,True,351.000,234.000,0.000,364.000,230.000,356,204,0.010696,-0.002267,0.999940,69.410,97.059,4.152,5037.5
grabacion_experimento_ESP32CAM_1_ROI_640x480.mp4,33,1100.000,True,352.000,234.000,0.000,364.000,229.000,356,204,0.005771,0.001443,0.999982,68.822,96.876,1.694,4985.5
grabacion_experimento_ESP32CAM_1_ROI_640x480.mp4,34,1133.333,True,352.000,234.000,0.000,365.000,228.000,369,258,0.009484,0.005154,0.999942,69.632,96.824,2.651,5117.0
grabacion_experimento_ESP32CAM_1_ROI_640x480.mp4,35,1166.667,True,352.000,234.000,0.000,365.000,229.000,356,202,0.009483,0.001443,0.999954,69.496,96.264,1.551,5056.5
grabacion_experimento_ESP32CAM_1_ROI_640x480.mp4,36,1200.000,True,352.000,234.000,0.000,365.000,224.000,371,232,0.009499,0.020002,0.999755,69.746,98.012,3.626,5171.5
grabacion_experimento_ESP32CAM_1_ROI_640x480.mp4,37,1233.333,True,352.000,234.000,0.000,365.000,224.000,361,252,0.009499,0.020002,0.999755,69.716,96.336,2.119,5073.0
grabacion_experimento_ESP32CAM_1_ROI_640x480.mp4,38,1266.667,True,353.000,234.000,0.000,366.000,224.000,360,249,0.008287,0.020002,0.999766,69.306,99.291,2.511,5208.0
grabacion_experimento_ESP32CAM_1_ROI_640x480.mp4,39,1300.000,True,353.000,234.000,0.000,366.000,223.000,359,249,0.008294,0.023716,0.999684,69.675,99.593,2.410,5212.5
grabacion_experimento_ESP32CAM_1_ROI_640x480.mp4,40,1333.333,True,353.000,233.000,0.000,366.000,223.000,360,249,0.008283,0.017149,0.999819,69.590,100.365,3.101,5260.5
grabacion_experimento_ESP32CAM_1_ROI_640x480.mp4,41,1366.667,True,353.000,233.000,0.000,366.000,223.000,360,249,0.008283,0.017149,0.999819,69.872,98.298,2.177,5189.0
grabacion_experimento_ESP32CAM_1_ROI_640x480.mp4,42,1400.000,True,353.000,233.000,0.000,366.000,223.000,358,258,0.008283,0.017149,0.999819,69.664,100.258,1.829,5309.5
grabacion_experimento_ESP32CAM_1_ROI_640x480.mp4,43,1433.333,True,353.000,233.000,0.000,366.000,223.000,363,240,0.008283,0.017149,0.999819,68.699,99.083,1.125,5172.5
grabacion_experimento_ESP32CAM_1_ROI_640x480.mp4,44,1466.667,True,354.000,233.000,0.000,368.000,226.000,360,240,0.010774,0.006014,0.999924,72.828,94.980,0.200,5069.0
grabacion_experimento_ESP32CAM_1_ROI_640x480.mp4,45,1500.000,True,354.000,233.000,0.000,370.000,229.000,358,241,0.018205,-0.005117,0.999821,72.950,94.267,176.011,5049.5
grabacion_experimento_ESP32CAM_1_ROI_640x480.mp4,46,1533.333,True,354.000,233.000,0.000,373.000,232.000,358,239,0.029373,-0.016244,0.999437,72.056,86.715,179.648,4585.0
grabacion_experimento_ESP32CAM_1_ROI_640x480.mp4,47,1566.667,True,354.000,233.000,0.000,400.000,267.000,514,393,0.132236,-0.147046,0.980251,70.705,114.807,104.579,5310.0
grabacion_experimento_ESP32CAM_1_ROI_640x480.mp4,48,1600.000,False,354.000,233.000,,,,,,,,,,,,
grabacion_experimento_ESP32CAM_1_ROI_640x480.mp4,49,1633.333,False,354.000,233.000,,,,,,,,,,,,
grabacion_experimento_ESP32CAM_1_ROI_640x480.mp4,50,1666.667,True,355.000,233.000,0.000,401.000,267.000,362,249,0.131036,-0.147038,0.980413,72.561,89.956,169.946,4648.0
grabacion_experimento_ESP32CAM_1_ROI_640x480.mp4,51,1700.000,True,355.000,233.000,0.000,400.000,260.000,359,251,0.126718,-0.120683,0.984570,85.155,141.030,177.695,7114.0
grabacion_experimento_ESP32CAM_1_ROI_640x480.mp4,52,1733.333,True,355.000,233.000,0.000,399.000,258.000,360,256,0.122791,-0.113166,0.985959,68.076,88.015,0.549,4543.0
grabacion_experimento_ESP32CAM_1_ROI_640x480.mp4,53,1766.667,True,355.000,232.000,0.000,398.000,257.000,360,257,0.119038,-0.115989,0.986091,70.348,85.775,0.288,4461.0
grabacion_experimento_ESP32CAM_1_ROI_640x480.mp4,54,1800.000,True,355.000,232.000,0.000,371.000,224.000,360,258,0.016993,0.006875,0.999832,69.777,85.747,174.665,4442.0
grabacion_experimento_ESP32CAM_1_ROI_640x480.mp4,55,1833.333,True,355.000,232.000,0.000,370.000,225.000,361,260,0.013276,0.003162,0.999907,69.479,86.667,175.999,4480.0
grabacion_experimento_ESP32CAM_1_ROI_640x480.mp4,56,1866.667,True,355.000,232.000,0.000,370.000,232.000,369,255,0.013298,-0.022810,0.999651,69.546,87.392,176.930,4563.0
grabacion_experimento_ESP32CAM_1_ROI_640x480.mp4,57,1900.000,True,355.000,232.000,0.000,369.000,232.000,361,238,0.009583,-0.022810,0.999694,68.536,87.643,3.181,4544.0
grabacion_experimento_ESP32CAM_1_ROI_640x480.mp4,58,1933.333,True,356.000,232.000,0.000,367.000,231.000,366,238,-0.002771,-0.019101,0.999814,67.104,92.373,0.962,4749.5
grabacion_experimento_ESP32CAM_1_ROI_640x480.mp4,59,1966.667,True,356.000,232.000,0.000,366.000,231.000,356,234,-0.006481,-0.019101,0.999797,67.116,91.415,178.117,4640.5
grabacion_experimento_ESP32CAM_1_ROI_640x480.mp4,60,2000.000,True,356.000,232.000,0.000,364.000,230.000,361,237,-0.013902,-0.015390,0.999785,67.531,93.323,178.009,4761.0
grabacion_experimento_ESP32CAM_1_ROI_640x480.mp4,61,2033.333,True,356.000,232.000,0.000,362.000,229.000,362,238,-0.021318,-0.011677,0.999705,67.091,92.044,0.064,4697.5
grabacion_experimento_ESP32CAM_1_ROI_640x480.mp4,62,2066.667,True,356.000,232.000,0.000,361.000,228.000,363,237,-0.025026,-0.007965,0.999655,67.316,91.416,179.355,4693.0
grabacion_experimento_ESP32CAM_1_ROI_640x480.mp4,63,2100.000,True,356.000,232.000,0.000,361.000,228.000,361,236,-0.025026,-0.007965,0.999655,65.651,90.330,0.149,4568.5
grabacion_experimento_ESP32CAM_1_ROI_640x480.mp4,64,2133.333,True,356.000,232.000,0.000,361.000,228.000,361,236,-0.025026,-0.007965,0.999655,66.679,91.651,0.992,4642.5
grabacion_experimento_ESP32CAM_1_ROI_640x480.mp4,65,2166.667,True,356.000,232.000,0.000,364.000,230.000,368,244,-0.013902,-0.015390,0.999785,69.236,86.170,176.949,4426.0
grabacion_experimento_ESP32CAM_1_ROI_640x480.mp4,66,2200.000,True,357.000,232.000,0.000,367.000,231.000,367,241,-0.007691,-0.019101,0.999788,70.428,86.331,179.640,4497.0
grabacion_experimento_ESP32CAM_1_ROI_640x480.mp4,67,2233.333,True,357.000,232.000,0.000,370.000,232.000,368,241,0.003447,-0.022811,0.999734,70.252,85.996,176.063,4451.0
grabacion_experimento_ESP32CAM_1_ROI_640x480.mp4,68,2266.667,True,357.000,232.000,0.000,373.000,233.000,369,246,0.014598,-0.026520,0.999542,71.268,87.250,174.011,4566.0
grabacion_experimento_ESP32CAM_1_ROI_640x480.mp4,69,2300.000,True,357.000,232.000,0.000,381.000,232.000,386,235,0.044372,-0.022798,0.998755,55.819,88.925,8.873,3410.0
grabacion_experimento_ESP32CAM_1_ROI_640x480.mp4,70,2333.333,True,357.000,232.000,0.000,387.000,231.000,420,231,0.066784,-0.019067,0.997585,54.429,89.145,7.857,3353.0
grabacion_experimento_ESP32CAM_1_ROI_640x480.mp4,71,2366.667,True,357.000,232.000,0.000,392.000,229.000,414,217,0.085522,-0.011612,0.996269,50.574,81.921,8.830,2970.5
grabacion_experimento_ESP32CAM_1_ROI_640x480.mp4,72,2400.000,True,357.000,232.000,0.000,398.000,227.000,414,218,0.108113,-0.004130,0.994130,49.568,77.808,8.909,2773.0
grabacion_experimento_ESP32CAM_1_ROI_640x480.mp4,73,2433.333,True,357.000,232.000,0.000,405.000,225.000,418,213,0.134633,0.003396,0.990890,44.542,75.511,4.085,2454.5
grabacion_experimento_ESP32CAM_1_ROI_640x480.mp4,74,2466.667,True,357.000,232.000,0.000,408.000,224.000,421,214,0.146062,0.007167,0.989250,44.336,73.116,1.774,2392.0
grabacion_experimento_ESP32CAM_1_ROI_640x480.mp4,75,2500.000,True,357.000,232.000,0.000,409.000,223.000,421,214,0.149884,0.010914,0.988643,43.872,67.598,179.864,2205.0
grabacion_experimento_ESP32CAM_1_ROI_640x480.mp4,76,2533.333,True,357.000,232.000,0.000,411.000,222.000,421,216,0.157539,0.014683,0.987404,42.571,64.955,174.447,2058.5
grabacion_experimento_ESP32CAM_1_ROI_640x480.mp4,77,2566.667,True,358.000,232.000,0.000,412.000,222.000,421,218,0.156319,0.014677,0.987598,42.244,62.693,171.687,1918.5
grabacion_experimento_ESP32CAM_1_ROI_640x480.mp4,78,2600.000,True,358.000,231.000,0.000,412.000,221.000,421,220,0.156313,0.011846,0.987637,42.377,63.334,172.318,1910.0
grabacion_experimento_ESP32CAM_1_ROI_640x480.mp4,79,2633.333,True,358.000,231.000,0.000,412.000,222.000,419,221,0.156307,0.008112,0.987675,42.031,60.091,170.174,1846.0
grabacion_experimento_ESP32CAM_1_ROI_640x480.mp4,80,2666.667,True,358.000,231.000,0.000,412.000,222.000,419,222,0.156307,0.008112,0.987675,41.337,60.777,168.561,1796.5
grabacion_experimento_ESP32CAM_1_ROI_640x480.mp4,81,2700.000,True,358.000,231.000,0.000,412.000,221.000,423,219,0.156313,0.011846,0.987637,38.370,63.577,177.040,1848.5
grabacion_experimento_ESP32CAM_1_ROI_640x480.mp4,82,2733.333,False,358.000,231.000,,,,,,,,,,,,
grabacion_experimento_ESP32CAM_1_ROI_640x480.mp4,83,2766.667,True,358.000,231.000,0.000,411.000,220.000,421,225,0.152495,0.015559,0.988182,36.757,73.447,150.204,1707.5
grabacion_experimento_ESP32CAM_1_ROI_640x480.mp4,84,2800.000,True,358.000,231.000,0.000,412.000,218.000,425,221,0.156345,0.023049,0.987434,38.715,67.247,3.019,1937.5
grabacion_experimento_ESP32CAM_1_ROI_640x480.mp4,85,2833.333,True,358.000,231.000,0.000,412.000,217.000,423,222,0.156360,0.026785,0.987337,38.945,61.426,174.203,1693.0
grabacion_experimento_ESP32CAM_1_ROI_640x480.mp4,86,2866.667,True,358.000,231.000,0.000,412.000,216.000,424,224,0.156378,0.030523,0.987226,39.185,59.888,174.004,1680.5
grabacion_experimento_ESP32CAM_1_ROI_640x480.mp4,87,2900.000,True,358.000,231.000,0.000,412.000,217.000,423,225,0.156360,0.026785,0.987337,39.420,59.354,173.440,1692.0
grabacion_experimento_ESP32CAM_1_ROI_640x480.mp4,88,2933.333,True,358.000,231.000,0.000,413.000,218.000,423,226,0.160176,0.023073,0.986819,39.498,60.184,175.323,1741.5
grabacion_experimento_ESP32CAM_1_ROI_640x480.mp4,89,2966.667,True,358.000,231.000,0.000,412.000,219.000,422,227,0.156332,0.019314,0.987516,40.598,60.581,171.212,1758.0
grabacion_experimento_ESP32CAM_1_ROI_640x480.mp4,90,3000.000,True,358.000,231.000,0.000,412.000,220.000,422,226,0.156321,0.015579,0.987583,39.563,60.937,175.070,1763.5
grabacion_experimento_ESP32CAM_1_ROI_640x480.mp4,91,3033.333,True,358.000,231.000,0.000,412.000,221.000,422,226,0.156313,0.011846,0.987637,40.730,59.999,173.194,1754.0
grabacion_experimento_ESP32CAM_1_ROI_640x480.mp4,92,3066.667,True,358.000,231.000,0.000,412.000,221.000,422,225,0.156313,0.011846,0.987637,40.464,61.193,171.319,1803.5
grabacion_experimento_ESP32CAM_1_ROI_640x480.mp4,93,3100.000,True,358.000,231.000,0.000,411.000,221.000,423,224,0.152487,0.011826,0.988235,40.274,61.165,170.343,1794.5
grabacion_experimento_ESP32CAM_1_ROI_640x480.mp4,94,3133.333,True,358.000,231.000,0.000,411.000,221.000,422,224,0.152487,0.011826,0.988235,41.282,61.886,173.211,1863.5
grabacion_experimento_ESP32CAM_1_ROI_640x480.mp4,95,3166.667,True,359.000,231.000,0.000,411.000,220.000,422,226,0.147453,0.015532,0.988947,40.212,61.858,176.527,1769.0
grabacion_experimento_ESP32CAM_1_ROI_640x480.mp4,96,3200.000,True,359.000,231.000,0.000,411.000,219.000,422,227,0.147464,0.019264,0.988880,38.825,61.395,174.734,1683.5
grabacion_experimento_ESP32CAM_1_ROI_640x480.mp4,97,3233.333,True,359.000,231.000,0.000,412.000,219.000,422,228,0.151285,0.019285,0.988302,40.433,63.003,170.906,1751.5
grabacion_experimento_ESP32CAM_1_ROI_640x480.mp4,98,3266.667,True,359.000,231.000,0.000,412.000,218.000,421,228,0.151298,0.023019,0.988220,39.915,62.104,176.072,1774.5
grabacion_experimento_ESP32CAM_1_ROI_640x480.mp4,99,3300.000,True,359.000,231.000,0.000,412.000,218.000,421,228,0.151298,0.023019,0.988220,41.007,63.942,173.380,1831.0
grabacion_experimento_ESP32CAM_1_ROI_640x480.mp4,100,3333.333,True,359.000,231.000,0.000,412.000,218.000,422,228,0.151298,0.023019,0.988220,40.396,66.064,173.012,1851.0
grabacion_experimento_ESP32CAM_1_ROI_640x480.mp4,101,3366.667,True,359.000,231.000,0.000,411.000,217.000,421,226,0.147492,0.026731,0.988702,38.366,65.959,177.419,1855.0
grabacion_experimento_ESP32CAM_1_ROI_640x480.mp4,102,3400.000,True,359.000,231.000,0.000,411.000,217.000,422,220,0.147492,0.026731,0.988702,37.158,69.580,2.289,1935.0
grabacion_experimento_ESP32CAM_1_ROI_640x480.mp4,103,3433.333,True,359.000,231.000,0.000,411.000,217.000,420,220,0.147492,0.026731,0.988702,37.642,68.776,2.083,1930.0
grabacion_experimento_ESP32CAM_1_ROI_640x480.mp4,104,3466.667,True,359.000,231.000,0.000,411.000,216.000,421,220,0.147509,0.030466,0.988591,37.063,69.802,3.111,1946.0
grabacion_experimento_ESP32CAM_1_ROI_640x480.mp4,105,3500.000,True,359.000,231.000,0.000,411.000,216.000,419,219,0.147509,0.030466,0.988591,37.574,68.589,2.600,1932.5
grabacion_experimento_ESP32CAM_1_ROI_640x480.mp4,106,3533.333,True,359.000,231.000,0.000,411.000,215.000,420,224,0.147529,0.034202,0.988466,39.464,72.119,2.064,2149.0
grabacion_experimento_ESP32CAM_1_ROI_640x480.mp4,107,3566.667,True,359.000,231.000,0.000,410.000,215.000,419,230,0.143711,0.034177,0.989029,39.409,73.082,1.762,2173.0
grabacion_experimento_ESP32CAM_1_ROI_640x480.mp4,108,3600.000,True,359.000,231.000,0.000,410.000,215.000,420,230,0.143711,0.034177,0.989029,40.505,75.335,1.684,2317.5
grabacion_experimento_ESP32CAM_1_ROI_640x480.mp4,109,3633.333,True,359.000,231.000,0.000,407.000,214.000,399,198,0.132303,0.037842,0.990487,37.927,65.009,12.800,1536.0
grabacion_experimento_ESP32CAM_1_ROI_640x480.mp4,110,3666.667,True,359.000,231.000,0.000,399.000,210.000,355,189,0.102091,0.052600,0.993383,55.281,71.175,177.906,2625.0
grabacion_experimento_ESP32CAM_1_ROI_640x480.mp4,111,3700.000,True,359.000,231.000,0.000,391.000,206.000,355,189,0.072102,0.067387,0.995118,54.730,69.087,176.618,2499.0
grabacion_experimento_ESP32CAM_1_ROI_640x480.mp4,112,3733.333,True,359.000,231.000,0.000,383.000,202.000,363,186,0.042284,0.082224,0.995716,57.302,72.013,5.948,2960.0
grabacion_experimento_ESP32CAM_1_ROI_640x480.mp4,113,3766.667,True,359.000,231.000,0.000,375.000,198.000,355,189,0.012590,0.097134,0.995192,57.256,72.043,5.803,2957.0
grabacion_experimento_ESP32CAM_1_ROI_640x480.mp4,114,3800.000,True,359.000,231.000,0.000,371.000,195.000,365,184,-0.002191,0.108375,0.994108,52.925,69.515,0.096,2511.0
grabacion_experimento_ESP32CAM_1_ROI_640x480.mp4,115,3833.333,True,359.000,231.000,0.000,370.000,195.000,361,184,-0.005910,0.108376,0.994092,52.094,63.192,166.805,2232.5
grabacion_experimento_ESP32CAM_1_ROI_640x480.mp4,116,3866.667,True,359.000,231.000,0.000,370.000,194.000,361,184,-0.005874,0.112130,0.993676,52.732,66.809,172.409,2268.0
grabacion_experimento_ESP32CAM_1_ROI_640x480.mp4,117,3900.000,True,359.000,231.000,0.000,369.000,194.000,362,184,-0.009593,0.112132,0.993647,51.243,66.210,170.648,2219.5
grabacion_experimento_ESP32CAM_1_ROI_640x480.mp4,118,3933.333,True,360.000,231.000,0.000,369.000,194.000,362,185,-0.014510,0.112137,0.993587,51.452,68.147,1.278,2275.5
grabacion_experimento_ESP32CAM_1_ROI_640x480.mp4,119,3966.667,True,360.000,231.000,0.000,369.000,194.000,360,187,-0.014510,0.112137,0.993587,51.011,67.367,177.613,2276.5
