video_name,frame_number,timestamp_ms,valid_deteccion,sphere_center_x,sphere_center_y,sphere_center_z,pupil_center_x,pupil_center_y,darkest_pixel_x,darkest_pixel_y,gaze_x,gaze_y,gaze_z,ellipse_width,ellipse_height,ellipse_angle,contour_area
grabacion_experimento_ESP32CAM_6_ROI_640x480.mp4,1,33.333,True,320.000,240.000,0.000,475.000,212.000,497,214,0.639291,0.115485,0.760244,57.911,117.294,12.541,4837.5
grabacion_experimento_ESP32CAM_6_ROI_640x480.mp4,2,66.667,True,320.000,240.000,0.000,475.000,211.000,497,214,0.639513,0.119651,0.759412,58.527,118.980,12.480,4915.0
grabacion_experimento_ESP32CAM_6_ROI_640x480.mp4,3,100.000,True,320.000,240.000,0.000,475.000,211.000,489,216,0.639513,0.119651,0.759412,58.567,117.319,12.174,4873.5
grabacion_experimento_ESP32CAM_6_ROI_640x480.mp4,4,133.333,True,320.000,240.000,0.000,475.000,211.000,496,215,0.639513,0.119651,0.759412,59.125,117.920,13.081,4888.5
grabacion_experimento_ESP32CAM_6_ROI_640x480.mp4,5,166.667,True,320.000,240.000,0.000,475.000,212.000,478,204,0.639291,0.115485,0.760244,57.826,117.698,12.857,4731.0
grabacion_experimento_ESP32CAM_6_ROI_640x480.mp4,6,200.000,True,320.000,240.000,0.000,475.000,212.000,480,203,0.639291,0.115485,0.760244,58.173,116.222,11.971,4809.5
grabacion_experimento_ESP32CAM_6_ROI_640x480.mp4,7,233.333,True,320.000,240.000,0.000,475.000,212.000,481,203,0.639291,0.115485,0.760244,58.110,118.631,12.820,4834.5
grabacion_experimento_ESP32CAM_6_ROI_640x480.mp4,8,266.667,True,320.000,240.000,0.000,475.000,212.000,483,205,0.639291,0.115485,0.760244,58.616,116.817,13.812,4865.5
grabacion_experimento_ESP32CAM_6_ROI_640x480.mp4,9,300.000,True,320.000,240.000,0.000,475.000,212.000,480,205,0.639291,0.115485,0.760244,58.168,117.718,12.327,4842.0
grabacion_experimento_ESP32CAM_6_ROI_640x480.mp4,10,333.333,True,320.000,240.000,0.000,475.000,213.000,481,209,0.639077,0.111323,0.761044,57.550,117.577,12.015,4822.5
grabacion_experimento_ESP32CAM_6_ROI_640x480.mp4,11,366.667,True,320.000,240.000,0.000,474.000,215.000,481,214,0.633375,0.102821,0.766984,58.272,114.175,14.850,4806.5
grabacion_experimento_ESP32CAM_6_ROI_640x480.mp4,12,400.000,True,320.000,240.000,0.000,473.000,217.000,455,264,0.627762,0.094369,0.772664,56.278,114.383,12.778,4324.5
grabacion_experimento_ESP32CAM_6_ROI_640x480.mp4,13,433.333,True,328.000,180.000,0.000,471.000,220.000,468,220,0.586659,-0.310832,0.747807,58.058,77.481,20.641,3001.5
grabacion_experimento_ESP32CAM_6_ROI_640x480.mp4,14,466.667,True,325.000,180.000,0.000,470.000,224.000,472,216,0.602344,-0.326875,0.728241,59.523,87.446,17.205,3599.5
grabacion_experimento_ESP32CAM_6_ROI_640x480.mp4,15,500.000,True,322.000,180.000,0.000,468.000,226.000,445,250,0.611705,-0.334955,0.716675,58.077,86.846,25.442,3294.0
grabacion_experimento_ESP32CAM_6_ROI_640x480.mp4,16,533.333,False,321.000,180.000,,,,,,,,,,,,
grabacion_experimento_ESP32CAM_6_ROI_640x480.mp4,17,566.667,True,321.000,181.000,0.000,467.000,227.000,481,225,0.612272,-0.332606,0.717284,46.014,81.189,24.391,2426.5
grabacion_experimento_ESP32CAM_6_ROI_640x480.mp4,18,600.000,True,320.000,180.000,0.000,467.000,226.000,452,264,0.618907,-0.334807,0.710534,50.687,111.720,16.645,3834.0
grabacion_experimento_ESP32CAM_6_ROI_640x480.mp4,19,633.333,True,319.000,180.000,0.000,468.000,224.000,457,236,0.629375,-0.326242,0.705304,50.967,114.985,14.455,3781.5
grabacion_experimento_ESP32CAM_6_ROI_640x480.mp4,20,666.667,True,318.000,180.000,0.000,468.000,222.000,467,231,0.634478,-0.317781,0.704594,55.344,114.329,13.866,4088.0
grabacion_experimento_ESP32CAM_6_ROI_640x480.mp4,21,700.000,True,318.000,180.000,0.000,468.000,224.000,482,227,0.635743,-0.326085,0.699642,64.076,84.138,10.543,3771.5
grabacion_experimento_ESP32CAM_6_ROI_640x480.mp4,22,733.333,True,317.000,180.000,0.000,468.000,225.000,484,226,0.642807,-0.330097,0.691256,66.177,90.440,11.088,4190.0
grabacion_experimento_ESP32CAM_6_ROI_640x480.mp4,23,766.667,True,317.000,180.000,0.000,467.000,229.000,487,222,0.640005,-0.346963,0.685573,63.078,96.568,8.104,4324.0
grabacion_experimento_ESP32CAM_6_ROI_640x480.mp4,24,800.000,True,317.000,180.000,0.000,467.000,231.000,489,213,0.641447,-0.355382,0.679889,64.366,96.761,9.440,4461.0
grabacion_experimento_ESP32CAM_6_ROI_640x480.mp4,25,833.333,True,317.000,180.000,0.000,467.000,233.000,467,206,0.642948,-0.363837,0.673974,63.087,101.269,14.107,4741.0
grabacion_experimento_ESP32CAM_6_ROI_640x480.mp4,26,866.667,True,317.000,180.000,0.000,467.000,233.000,452,274,0.642948,-0.363837,0.673974,64.556,102.936,12.829,4789.5
grabacion_experimento_ESP32CAM_6_ROI_640x480.mp4,27,900.000,True,317.000,180.000,0.000,468.000,233.000,455,273,0.648601,-0.363771,0.668571,64.487,100.879,13.665,4860.0
grabacion_experimento_ESP32CAM_6_ROI_640x480.mp4,28,933.333,True,317.000,181.000,0.000,469.000,233.000,473,243,0.653099,-0.357199,0.667736,64.503,103.954,14.534,4940.5
grabacion_experimento_ESP32CAM_6_ROI_640x480.mp4,29,966.667,True,318.000,181.000,0.000,469.000,232.000,474,241,0.645799,-0.353042,0.676982,63.171,103.657,14.760,4918.5
grabacion_experimento_ESP32CAM_6_ROI_640x480.mp4,30,1000.000,True,318.000,181.000,0.000,470.000,232.000,472,243,0.651469,-0.352967,0.671567,63.165,105.649,15.881,4984.0
grabacion_experimento_ESP32CAM_6_ROI_640x480.mp4,31,1033.333,True,318.000,181.000,0.000,470.000,232.000,475,212,0.651469,-0.352967,0.671567,61.982,108.412,16.865,5009.5
grabacion_experimento_ESP32CAM_6_ROI_640x480.mp4,32,1066.667,True,318.000,181.000,0.000,470.000,231.000,475,210,0.650707,-0.348736,0.674510,61.784,115.580,15.717,5174.0
grabacion_experimento_ESP32CAM_6_ROI_640x480.mp4,33,1100.000,True,318.000,181.000,0.000,470.000,231.000,490,215,0.650707,-0.348736,0.674510,61.961,111.416,17.898,5087.5
grabacion_experimento_ESP32CAM_6_ROI_640x480.mp4,34,1133.333,True,318.000,181.000,0.000,470.000,231.000,487,219,0.650707,-0.348736,0.674510,62.657,112.122,17.989,5194.0
grabacion_experimento_ESP32CAM_6_ROI_640x480.mp4,35,1166.667,True,319.000,181.000,0.000,470.000,230.000,469,243,0.643451,-0.344619,0.683527,61.864,111.472,17.681,5114.5
grabacion_experimento_ESP32CAM_6_ROI_640x480.mp4,36,1200.000,True,319.000,181.000,0.000,470.000,230.000,486,218,0.643451,-0.344619,0.683527,61.577,110.369,16.511,5084.5
grabacion_experimento_ESP32CAM_6_ROI_640x480.mp4,37,1233.333,True,319.000,181.000,0.000,469.000,230.000,486,214,0.637864,-0.344708,0.688698,62.560,108.869,16.493,5022.5
